second,upload_bytes,download_bytes,total_bytes,spike
2026-05-10 19:55:11+03:00,129081.0,3564.0,132645.0,False
2026-05-10 19:55:12+03:00,95732.0,2935.0,98667.0,False
2026-05-10 19:55:13+03:00,130611.0,3852.0,134463.0,False
2026-05-10 19:55:14+03:00,96524.0,3501.0,100025.0,False
2026-05-10 19:55:15+03:00,128921.0,3498.0,132419.0,False
2026-05-10 19:55:16+03:00,97136.0,2916.0,100052.0,False
2026-05-10 19:55:17+03:00,129683.0,3606.0,133289.0,False
2026-05-10 19:55:18+03:00,97897.0,3168.0,101065.0,False
2026-05-10 19:55:19+03:00,131704.0,4251.0,135955.0,False
2026-05-10 19:55:20+03:00,98350.0,3048.0,101398.0,False
2026-05-10 19:55:21+03:00,135487.0,3696.0,139183.0,False
2026-05-10 19:55:22+03:00,140523.0,3762.0,144285.0,False
2026-05-10 19:55:23+03:00,127572.0,3564.0,131136.0,False
2026-05-10 19:55:24+03:00,88938.0,3039.0,91977.0,False
2026-05-10 19:55:25+03:00,122104.0,3498.0,125602.0,False
2026-05-10 19:55:26+03:00,77508.0,2376.0,79884.0,False
2026-05-10 19:55:27+03:00,31091.0,546.0,31637.0,False
2026-05-10 19:55:28+03:00,0.0,344.0,344.0,False
2026-05-10 19:55:29+03:00,1494.0,267.0,1761.0,False
2026-05-10 19:55:30+03:00,442.0,66.0,508.0,False
2026-05-10 19:55:31+03:00,533926.0,13374.0,547300.0,True
2026-05-10 19:55:32+03:00,91280.0,2850.0,94130.0,False
2026-05-10 19:55:33+03:00,121912.0,3564.0,125476.0,False
2026-05-10 19:55:34+03:00,90151.0,2706.0,92857.0,False
2026-05-10 19:55:35+03:00,123537.0,3831.0,127368.0,False
2026-05-10 19:55:36+03:00,89761.0,2706.0,92467.0,False
2026-05-10 19:55:37+03:00,122554.0,3696.0,126250.0,False
2026-05-10 19:55:38+03:00,89427.0,2772.0,92199.0,False
2026-05-10 19:55:39+03:00,124391.0,3576.0,127967.0,False
2026-05-10 19:55:40+03:00,92053.0,3117.0,95170.0,False
2026-05-10 19:55:41+03:00,124035.0,3642.0,127677.0,False
2026-05-10 19:55:42+03:00,89361.0,2706.0,92067.0,False
2026-05-10 19:55:43+03:00,122698.0,3432.0,126130.0,False
2026-05-10 19:55:44+03:00,89217.0,2640.0,91857.0,False
2026-05-10 19:55:45+03:00,123160.0,3843.0,127003.0,False
2026-05-10 19:55:46+03:00,89427.0,2838.0,92265.0,False
2026-05-10 19:55:47+03:00,122390.0,3498.0,125888.0,False
2026-05-10 19:55:48+03:00,89937.0,2772.0,92709.0,False
2026-05-10 19:55:49+03:00,123668.0,5486.0,129154.0,False
2026-05-10 19:55:50+03:00,93618.0,4028.0,97646.0,False
2026-05-10 19:55:51+03:00,123306.0,3432.0,126738.0,False
2026-05-10 19:55:52+03:00,91806.0,2652.0,94458.0,False
2026-05-10 19:55:53+03:00,123592.0,3498.0,127090.0,False
2026-05-10 19:55:54+03:00,90227.0,2640.0,92867.0,False
2026-05-10 19:55:55+03:00,123537.0,3765.0,127302.0,False
2026-05-10 19:55:56+03:00,91051.0,2706.0,93757.0,False
2026-05-10 19:55:57+03:00,122632.0,3432.0,126064.0,False
2026-05-10 19:55:58+03:00,93832.0,2916.0,96748.0,False
2026-05-10 19:55:59+03:00,124844.0,3366.0,128210.0,False
2026-05-10 19:56:00+03:00,92494.0,3039.0,95533.0,False
2026-05-10 19:56:01+03:00,123484.0,3450.0,126934.0,False
2026-05-10 19:56:02+03:00,91438.0,3478.0,94916.0,False
2026-05-10 19:56:03+03:00,124312.0,3432.0,127744.0,False
2026-05-10 19:56:04+03:00,91022.0,2718.0,93740.0,False
2026-05-10 19:56:05+03:00,124097.0,3699.0,127796.0,False
2026-05-10 19:56:06+03:00,90019.0,2640.0,92659.0,False
2026-05-10 19:56:07+03:00,128475.0,4327.0,132802.0,False
2026-05-10 19:56:08+03:00,90211.0,2706.0,92917.0,False
2026-05-10 19:56:09+03:00,123240.0,3432.0,126672.0,False
